Molecule,Molecule List Name,Replicate Name,Precursor Mz,Precursor Adduct,Precursor Charge,Fragment Ion,Product Mz,Product Adduct,Product Charge,Retention Time,Area,Background,Peak Rank
Molecule [731.546524/731.546524],PC 32:1,20200426_Sample84,732.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.18,27084126,469421,1
Molecule [733.562124/733.562124],PC 32:0,20200426_plate2_QC3_A1,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.64,83663016,1548288,1
Molecule [733.562124/733.562124],PC 32:0,20200426_plate2_QC3_A2,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.64,88548592,2208176,1
Molecule [733.562124/733.562124],PC 32:0,20200426_plate2_QC3_A3,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.65,83526864,2131437,1
Molecule [733.562124/733.562124],PC 32:0,20200426_plate2_QC3_A4,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.64,86225200,1804667,1
Molecule [733.562124/733.562124],PC 32:0,20200426_plate2_QC3_A5,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.64,88305488,1919524,1
Molecule [733.562124/733.562124],PC 32:0,20200426_plate2_QC3_A6,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.64,79928744,2188681,1
Molecule [733.562124/733.562124],PC 32:0,20200426_plate2_QC3_A7,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.65,79701768,1632419,1
Molecule [733.562124/733.562124],PC 32:0,20200426_plate2_QC3_A8,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.64,88182456,2621883,1
Molecule [733.562124/733.562124],PC 32:0,20200426_Sample81,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.64,146806704,3266683,1
Molecule [733.562124/733.562124],PC 32:0,20200426_Sample82,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.64,104497992,2346929,1
Molecule [733.562124/733.562124],PC 32:0,20200426_Sample83,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.64,100930696,2804029,1
Molecule [733.562124/733.562124],PC 32:0,20200426_Sample84,734.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.64,78765344,2096539,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_plate2_QC3_A1,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1114962560,10206760,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_plate2_QC3_A2,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1091961472,8795370,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_plate2_QC3_A3,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1044950464,11181986,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_plate2_QC3_A4,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1068524480,9207102,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_plate2_QC3_A5,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1019167808,9784841,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_plate2_QC3_A6,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,979951552,6618631,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_plate2_QC3_A7,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1077164800,12774226,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_plate2_QC3_A8,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1188264576,10272980,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_Sample81,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1102903040,10586510,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_Sample82,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1105806720,8324396,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_Sample83,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1044179008,8839508,1
Molecule [752.532724/752.532724],PC 33:1 (d7),20200426_Sample84,753.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.43,1133838208,10978402,1
Molecule [753.542724/753.542724],PC 34:4,20200426_plate2_QC3_A1,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,2414649,170001,1
Molecule [753.542724/753.542724],PC 34:4,20200426_plate2_QC3_A2,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,2431267,162864,1
Molecule [753.542724/753.542724],PC 34:4,20200426_plate2_QC3_A3,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,2381903,118540,1
Molecule [753.542724/753.542724],PC 34:4,20200426_plate2_QC3_A4,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,2502517,96097,1
Molecule [753.542724/753.542724],PC 34:4,20200426_plate2_QC3_A5,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.66,2351205,163970,1
Molecule [753.542724/753.542724],PC 34:4,20200426_plate2_QC3_A6,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.66,2185553,157210,1
Molecule [753.542724/753.542724],PC 34:4,20200426_plate2_QC3_A7,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,2358072,162985,1
Molecule [753.542724/753.542724],PC 34:4,20200426_plate2_QC3_A8,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,2582567,163509,1
Molecule [753.542724/753.542724],PC 34:4,20200426_Sample81,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,3843414,118783,1
Molecule [753.542724/753.542724],PC 34:4,20200426_Sample82,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,3417224,314834,1
Molecule [753.542724/753.542724],PC 34:4,20200426_Sample83,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,4533883,300768,1
Molecule [753.542724/753.542724],PC 34:4,20200426_Sample84,754.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,3134350,109266,1
Molecule [755.546524/755.546524],PC 34:3a,20200426_plate2_QC3_A1,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.81,24686602,193136,1
Molecule [755.546524/755.546524],PC 34:3a,20200426_plate2_QC3_A2,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.66,190730,7480,1
Molecule [755.546524/755.546524],PC 34:3a,20200426_plate2_QC3_A3,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,#N/A,#N/A,#N/A,#N/A
Molecule [755.546524/755.546524],PC 34:3a,20200426_plate2_QC3_A4,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,166757,34555,1
Molecule [755.546524/755.546524],PC 34:3a,20200426_plate2_QC3_A5,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.81,22710776,209536,1
Molecule [755.546524/755.546524],PC 34:3a,20200426_plate2_QC3_A6,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.68,170032,4013,1
Molecule [755.546524/755.546524],PC 34:3a,20200426_plate2_QC3_A7,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,209164,3251,1
Molecule [755.546524/755.546524],PC 34:3a,20200426_plate2_QC3_A8,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.81,26410032,130271,1
Molecule [755.546524/755.546524],PC 34:3a,20200426_Sample81,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.81,41349792,325175,1
Molecule [755.546524/755.546524],PC 34:3a,20200426_Sample82,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,290439,17016,1
Molecule [755.546524/755.546524],PC 34:3a,20200426_Sample83,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,#N/A,#N/A,#N/A,#N/A
Molecule [755.546524/755.546524],PC 34:3a,20200426_Sample84,756.5538,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.67,253581,29556,1
Molecule [757.562124/757.562124],PC 34:2,20200426_plate2_QC3_A1,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.3,2442103552,69321120,1
Molecule [757.562124/757.562124],PC 34:2,20200426_plate2_QC3_A2,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,2417957120,58195640,1
Molecule [757.562124/757.562124],PC 34:2,20200426_plate2_QC3_A3,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,2226982400,61568724,1
Molecule [757.562124/757.562124],PC 34:2,20200426_plate2_QC3_A4,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,2253690112,56662672,1
Molecule [757.562124/757.562124],PC 34:2,20200426_plate2_QC3_A5,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,2295915008,57972272,1
Molecule [757.562124/757.562124],PC 34:2,20200426_plate2_QC3_A6,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,2155909376,51586772,1
Molecule [757.562124/757.562124],PC 34:2,20200426_plate2_QC3_A7,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,2232610048,46893100,1
Molecule [757.562124/757.562124],PC 34:2,20200426_plate2_QC3_A8,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,2633771264,73105888,1
Molecule [757.562124/757.562124],PC 34:2,20200426_Sample81,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,3264641792,90364432,1
Molecule [757.562124/757.562124],PC 34:2,20200426_Sample82,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,2596362496,62827908,1
Molecule [757.562124/757.562124],PC 34:2,20200426_Sample83,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,2707732224,76004576,1
Molecule [757.562124/757.562124],PC 34:2,20200426_Sample84,758.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.31,2619330560,60887604,1
Molecule [759.577824/759.577824],PC 34:1,20200426_plate2_QC3_A1,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,956772352,9002345,1
Molecule [759.577824/759.577824],PC 34:1,20200426_plate2_QC3_A2,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,947423040,7842498,1
Molecule [759.577824/759.577824],PC 34:1,20200426_plate2_QC3_A3,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,902466624,11881292,1
Molecule [759.577824/759.577824],PC 34:1,20200426_plate2_QC3_A4,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,921163968,7631124,1
Molecule [759.577824/759.577824],PC 34:1,20200426_plate2_QC3_A5,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,891841216,9214057,1
Molecule [759.577824/759.577824],PC 34:1,20200426_plate2_QC3_A6,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,843069440,6876967,1
Molecule [759.577824/759.577824],PC 34:1,20200426_plate2_QC3_A7,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,872488576,6699361,1
Molecule [759.577824/759.577824],PC 34:1,20200426_plate2_QC3_A8,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,1018942528,9547408,1
Molecule [759.577824/759.577824],PC 34:1,20200426_Sample81,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,1454861312,16175282,1
Molecule [759.577824/759.577824],PC 34:1,20200426_Sample82,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,1119561984,15772395,1
Molecule [759.577824/759.577824],PC 34:1,20200426_Sample83,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,947371136,9519136,1
Molecule [759.577824/759.577824],PC 34:1,20200426_Sample84,760.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.7,733043520,8900330,1
Molecule [777.532724/777.532724],PC 36:6,20200426_plate2_QC3_A1,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.53,1711959,147472,1
Molecule [777.532724/777.532724],PC 36:6,20200426_plate2_QC3_A2,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.53,1699148,98770,1
Molecule [777.532724/777.532724],PC 36:6,20200426_plate2_QC3_A3,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.53,1593202,86832,1
Molecule [777.532724/777.532724],PC 36:6,20200426_plate2_QC3_A4,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.54,1720841,56752,1
Molecule [777.532724/777.532724],PC 36:6,20200426_plate2_QC3_A5,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.53,1722809,70420,1
Molecule [777.532724/777.532724],PC 36:6,20200426_plate2_QC3_A6,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.54,1495356,85390,1
Molecule [777.532724/777.532724],PC 36:6,20200426_plate2_QC3_A7,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.53,1565564,65782,1
Molecule [777.532724/777.532724],PC 36:6,20200426_plate2_QC3_A8,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.53,2005176,53658,1
Molecule [777.532724/777.532724],PC 36:6,20200426_Sample81,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.53,2644343,58889,1
Molecule [777.532724/777.532724],PC 36:6,20200426_Sample82,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.53,3410548,128807,1
Molecule [777.532724/777.532724],PC 36:6,20200426_Sample83,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.54,4152398,95318,1
Molecule [777.532724/777.532724],PC 36:6,20200426_Sample84,778.54,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.53,2073900,22157,1
Molecule [779.545724/779.545724],PC 36:5,20200426_plate2_QC3_A1,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.88,93621912,2441262,1
Molecule [779.545724/779.545724],PC 36:5,20200426_plate2_QC3_A2,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.88,92035440,2326458,1
Molecule [779.545724/779.545724],PC 36:5,20200426_plate2_QC3_A3,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.88,84735280,3107698,1
Molecule [779.545724/779.545724],PC 36:5,20200426_plate2_QC3_A4,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.88,86122384,2231818,1
Molecule [779.545724/779.545724],PC 36:5,20200426_plate2_QC3_A5,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,84406504,2849805,1
Molecule [779.545724/779.545724],PC 36:5,20200426_plate2_QC3_A6,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.88,77550608,2102423,1
Molecule [779.545724/779.545724],PC 36:5,20200426_plate2_QC3_A7,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.88,81807808,2671388,1
Molecule [779.545724/779.545724],PC 36:5,20200426_plate2_QC3_A8,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.88,102344208,2878091,1
Molecule [779.545724/779.545724],PC 36:5,20200426_Sample81,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.88,266444720,6920289,1
Molecule [779.545724/779.545724],PC 36:5,20200426_Sample82,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,278966688,5445135,1
Molecule [779.545724/779.545724],PC 36:5,20200426_Sample83,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.88,164052400,4523664,1
Molecule [779.545724/779.545724],PC 36:5,20200426_Sample84,780.553,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.88,144728528,3406531,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_plate2_QC3_A1,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.94,76487112,10889594,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_plate2_QC3_A2,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.95,78795912,11193432,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_plate2_QC3_A3,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.95,72435848,10528158,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_plate2_QC3_A4,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.95,73285896,10625276,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_plate2_QC3_A5,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.94,70466640,9910223,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_plate2_QC3_A6,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.94,68327256,9179425,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_plate2_QC3_A7,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.95,70637832,10162278,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_plate2_QC3_A8,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.94,86801704,11431047,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_Sample81,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.94,173290624,13433226,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_Sample82,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.94,85733408,7562348,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_Sample83,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.95,159380672,13776120,1
Molecule [781.562124/781.562124],PC 36:4a,20200426_Sample84,782.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.94,151186144,10365828,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_plate2_QC3_A1,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.36,241176800,17325890,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_plate2_QC3_A2,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.36,254493984,14773321,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_plate2_QC3_A3,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.36,237651584,14067769,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_plate2_QC3_A4,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.36,232407696,16251928,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_plate2_QC3_A5,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.36,232148400,16443770,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_plate2_QC3_A6,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.36,214433648,14495469,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_plate2_QC3_A7,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.36,222893008,15817119,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_plate2_QC3_A8,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.35,273751136,17857726,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_Sample81,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.35,501845728,26484196,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_Sample82,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.35,248888496,17363658,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_Sample83,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.36,406692928,22729298,1
Molecule [783.577824/783.577824],PC 36:3a,20200426_Sample84,784.5851,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,5.36,381315584,20532660,1
Molecule [803.542724/803.542724],PC 38:7,20200426_plate2_QC3_A1,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.6,2794365,597998,1
Molecule [803.542724/803.542724],PC 38:7,20200426_plate2_QC3_A2,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.6,2590064,763178,1
Molecule [803.542724/803.542724],PC 38:7,20200426_plate2_QC3_A3,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.61,2590502,560961,1
Molecule [803.542724/803.542724],PC 38:7,20200426_plate2_QC3_A4,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.61,2593416,596302,1
Molecule [803.542724/803.542724],PC 38:7,20200426_plate2_QC3_A5,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.6,2476538,771646,1
Molecule [803.542724/803.542724],PC 38:7,20200426_plate2_QC3_A6,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.62,2278338,626631,1
Molecule [803.542724/803.542724],PC 38:7,20200426_plate2_QC3_A7,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.61,2479367,572702,1
Molecule [803.542724/803.542724],PC 38:7,20200426_plate2_QC3_A8,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.61,3094847,567310,1
Molecule [803.542724/803.542724],PC 38:7,20200426_Sample81,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.6,4931964,934908,1
Molecule [803.542724/803.542724],PC 38:7,20200426_Sample82,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.62,2618153,854058,1
Molecule [803.542724/803.542724],PC 38:7,20200426_Sample83,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.6,3306396,757808,1
Molecule [803.542724/803.542724],PC 38:7,20200426_Sample84,804.55,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,#N/A,#N/A,#N/A,#N/A
Molecule [805.562124/805.562124],PC 38:6a,20200426_plate2_QC3_A1,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,21551290,1256926,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_plate2_QC3_A2,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,27121804,1854873,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_plate2_QC3_A3,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,25179320,1980371,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_plate2_QC3_A4,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,24773642,1910725,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_plate2_QC3_A5,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,24718558,1608289,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_plate2_QC3_A6,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,18752688,906208,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_plate2_QC3_A7,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.86,19946794,865028,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_plate2_QC3_A8,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,24468858,1310979,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_Sample81,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,48539232,2121266,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_Sample82,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,25701908,1273135,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_Sample83,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,42101108,2821704,1
Molecule [805.562124/805.562124],PC 38:6a,20200426_Sample84,806.5694,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,4.87,34295160,1357823,1
